Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features
youtuber mbti,Informational,390,"0.66,1.00,0.81,0.66,0.54,0.54,0.44,0.44,0.44,0.44,0.54,0.44",16,0.00,0.33,"Image pack, Video, People also ask, Related searches"
なにわ男子 mbti,Informational,390,"0.11,0.16,0.13,0.25,0.16,0.16,0.20,0.30,0.45,0.37,0.25,1.00",32,0.00,0.00,"Sitelinks, Video, People also ask, Related searches"
サザエ さん mbti,Informational,390,"1.00,1.00,0.81,0.67,0.81,0.81,0.81,0.54,0.54,0.81,0.67,0.67",15,0.00,0.33,"Image pack, People also ask, Related searches"
ホリエモン mbti,Informational,390,"1.00,1.00,0.82,0.82,0.67,0.82,1.00,0.67,0.82,1.00,1.00,1.00",26,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
ユング mbti,Informational,390,"1.00,0.82,0.82,0.82,1.00,1.00,0.82,0.67,0.67,0.82,0.67,0.44",32,0.00,0.01,"AI Overview, Video, People also ask, Related searches"
リヴァイ mbti,Informational,390,"0.81,0.81,0.67,0.67,0.67,0.67,0.67,0.81,0.81,1.00,1.00,0.81",21,0.00,0.33,"Sitelinks, Image pack, People also ask, Related searches"
主人公 mbti 芸能人,Informational,390,"0.17,0.21,0.17,0.21,0.39,0.39,0.48,0.39,0.59,0.72,1.00,0.72",15,0.00,0.33,"Sitelinks, Image pack, People also ask, Related searches"
冒険家と相性がいいmbti,Informational,390,"0.07,0.06,0.16,0.13,0.07,0.16,0.37,0.37,0.24,0.37,0.62,1.00",23,0.00,0.33,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches"
韓国 mbti,Informational,390,"0.81,1.00,0.66,0.66,0.44,0.44,0.54,0.54,0.54,0.44,0.54,0.44",11,0.16,0.05,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
mbti anime characters,Informational,320,"0.54,0.66,0.81,0.81,1.00,0.81,0.66,0.44,0.29,0.29,0.29,0.24",32,0.00,0.33,"Sitelinks, Image, Image pack, Video, People also ask, Related searches"
mbti jp,Informational,320,"1.00,0.81,1.00,0.81,1.00,1.00,0.81,1.00,1.00,0.81,1.00,1.00",27,0.55,0.05,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti te,Informational,320,"0.82,0.67,0.82,0.82,0.82,1.00,0.67,0.82,0.67,0.82,0.67,0.82",14,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti くだらない,Informational,320,"0.67,0.82,0.82,1.00,1.00,0.82,0.82,0.67,0.67,0.67,1.00,1.00",32,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
mbti ディズニー,Informational,320,"1.00,1.00,0.82,1.00,0.67,0.67,0.54,0.44,0.28,0.44,0.54,0.36",23,0.00,0.33,"Image, Image pack, Video, People also ask, Related searches"
mbti 主 機能,Informational,320,"1.00,1.00,0.82,0.82,0.82,1.00,0.82,0.67,0.82,1.00,1.00,1.00",6,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 偉人,Informational,320,"1.00,0.82,0.82,0.82,0.67,0.67,0.67,0.67,0.54,0.67,0.67,0.54",14,0.00,0.33,"Sitelinks, Image pack, People also ask, Related searches"
mbti 性欲,Informational,320,"0.67,0.81,1.00,0.81,0.67,0.54,0.54,0.44,0.44,0.67,0.67,0.44",32,0.00,0.33,"Sitelinks, Image pack, Video, People also ask"
mbti 比較,Informational,320,"0.82,0.82,0.67,0.82,0.82,0.67,0.82,0.67,1.00,0.82,0.82,0.67",16,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 相性 isfj,Informational,320,"0.81,1.00,0.67,0.54,0.54,0.54,0.54,0.35,0.35,0.54,0.23,0.23",14,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 診断 変わる,Informational,320,"1.00,0.82,0.82,0.67,0.54,0.54,0.54,0.44,0.54,0.54,0.67,0.54",30,0.00,0.33,"Sitelinks, AI Overview, People also ask, Related searches"
mbti 認定 ユーザー,Informational,320,"0.54,0.54,0.54,0.67,1.00,1.00,0.67,0.44,0.44,0.44,0.44,0.44",20,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
mbti 資格,Informational,320,"0.81,0.67,0.67,0.54,0.81,1.00,0.67,0.54,0.54,0.54,0.54,0.54",17,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
mbti 香水,Commercial,320,"0.67,0.67,0.67,0.44,0.44,0.54,0.35,0.29,0.29,0.23,0.23,1.00",25,0.00,0.49,"Sitelinks, Image, Image pack, Video, People also ask, Related searches"
ガンダム mbti,Informational,320,"1.00,0.67,0.44,0.54,0.44,0.44,0.54,0.81,0.54,0.54,0.54,0.35",15,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
クラピカ mbti,Informational,320,"0.54,0.66,0.54,0.54,0.66,0.66,0.66,0.54,0.54,0.66,1.00,1.00",24,0.00,0.33,"Image pack, Video, People also ask, Related searches"
スナフキン mbti,Informational,320,"1.00,0.82,0.67,0.67,0.67,1.00,0.82,0.54,0.67,0.67,0.67,0.67",22,0.00,0.33,"AI Overview, Image pack, People also ask, Related searches"
トランプ mbti,Informational,320,"0.81,0.54,0.54,0.81,0.54,0.29,0.54,0.35,1.00,0.81,0.54,0.35",32,0.00,0.33,"AI Overview, Image, Image pack, People also ask, Related searches"
ブリーチ mbti,Informational,320,"1.00,0.82,0.67,0.82,0.82,0.82,1.00,0.67,0.67,1.00,1.00,0.67",17,0.00,0.33,"Image pack, Video, People also ask, Related searches"
太宰 治 mbti,Informational,320,"1.00,0.82,0.82,0.82,0.82,0.67,0.82,0.82,0.82,1.00,1.00,0.82",31,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
有名人 mbti,Informational,320,"0.81,1.00,0.67,0.67,0.81,0.67,0.67,0.67,0.54,0.54,0.67,0.54",19,0.00,0.33,"Image pack, Video, People also ask, Related searches"
石原 さとみ mbti,Informational,320,"0.44,1.00,0.36,0.29,0.44,0.54,0.44,0.44,0.44,0.44,0.44,0.36",16,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
mbti en,Informational,260,"0.81,0.81,0.81,0.66,0.66,0.66,0.66,0.66,0.81,1.00,1.00,0.53",30,0.71,0.03,"Image pack, Video, People also ask, Related searches"
mbti fe,Informational,260,"0.81,0.81,0.66,0.66,1.00,0.66,0.66,0.81,0.66,0.66,0.81,0.53",10,0.00,0.33,"Sitelinks, AI Overview, Image pack, People also ask, Related searches"
mbti ni,Informational,260,"0.81,0.66,0.66,0.66,0.81,0.81,0.81,1.00,0.81,1.00,0.81,0.66",8,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
mbti へ の いざない,Informational,260,"0.44,0.67,0.44,0.44,0.81,1.00,0.67,0.35,0.44,0.44,0.54,0.54",23,0.08,0.19,"Sitelinks, Reviews, Image pack, People also ask, Knowledge panel, Related searches"
mbti テスト 無料,Informational,260,"0.54,0.54,0.44,0.44,0.35,0.54,0.54,0.67,0.67,0.81,1.00,0.81",30,0.36,0.64,"Reviews, Video, People also ask, Related searches"
mbti メンヘラ,Informational,260,"0.00,0.44,0.36,0.28,0.54,0.54,0.54,0.82,1.00,0.82,1.00,1.00",24,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches"
mbti 浮気,Informational,260,"0.82,0.67,1.00,0.82,0.82,0.67,0.67,0.54,0.54,0.54,0.44,0.82",28,0.00,0.33,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches"
mbti 相性 entp,Informational,260,"0.82,0.82,1.00,1.00,0.67,0.67,0.67,0.44,0.44,0.54,0.28,0.18",14,0.00,0.33,"Sitelinks, Video, Video carousel, People also ask, Related searches"
mbti 相性 esfj,Informational,260,"1.00,0.67,0.67,0.67,0.54,0.35,0.35,0.35,0.23,0.29,0.35,0.10",14,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
mbti 궁합,Informational,260,"0.82,0.82,0.82,1.00,0.67,0.67,0.67,0.54,0.67,0.54,0.67,0.54",26,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
straykids mbti,Informational,260,"0.81,0.66,1.00,0.81,0.81,0.81,0.66,0.53,0.66,0.81,0.81,0.66",23,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
vtuber mbti,Informational,260,"1.00,0.81,0.81,1.00,1.00,1.00,0.65,0.81,1.00,0.81,1.00,0.81",28,0.00,0.33,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches"
のび太 mbti,Informational,260,"0.66,1.00,0.66,0.66,0.66,0.66,0.66,0.53,0.81,0.81,0.66,0.66",31,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
ハウル mbti,Informational,260,"0.67,0.81,0.54,0.54,0.44,0.29,0.44,0.44,0.44,0.81,1.00,0.54",23,0.00,0.33,"Image pack, People also ask, Related searches"
北川 景子 mbti,Informational,260,"0.35,0.44,0.35,0.29,1.00,0.81,0.44,0.23,0.35,0.54,0.54,0.35",31,0.00,0.33,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
文豪 ストレイ ドッグス mbti,Informational,260,"0.81,1.00,0.81,0.53,0.66,0.66,1.00,0.81,0.66,0.66,0.53,0.44",31,0.00,0.33,"Image pack, Video, People also ask, Related searches"
daigo mbti,Informational,210,"0.81,0.66,0.53,0.44,0.81,1.00,0.81,0.44,0.53,0.66,0.66,0.53",32,0.00,0.33,"Sitelinks, AI Overview, Reviews, Video, People also ask, Related searches"
flower mbti,Informational,210,"0.01,0.03,0.01,0.00,0.01,0.01,0.01,0.01,0.00,0.04,0.01,1.00",12,0.00,0.00,"Image, Image pack, Video, People also ask, Related searches"
mbti compatibility,Informational,210,"0.81,1.00,1.00,1.00,0.66,0.81,0.66,0.66,0.66,0.81,0.44,0.22",25,0.00,0.33,"Sitelinks, Image pack, Video, Related searches"
mbti fi,Informational,210,"0.81,0.65,0.81,0.65,0.81,0.81,0.81,0.65,1.00,1.00,0.65,0.65",8,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
mbti ne,Informational,210,"0.81,0.65,0.54,0.81,0.81,0.65,1.00,0.81,0.65,0.65,0.81,0.81",21,0.00,0.01,"Sitelinks, AI Overview, Video, People also ask, Related searches"
mbti pj,Informational,210,"0.81,0.81,0.81,0.65,0.81,0.81,0.81,0.65,0.81,1.00,1.00,1.00",18,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti se,Informational,210,"0.81,0.54,0.54,0.81,0.65,0.81,1.00,0.65,1.00,0.65,0.65,0.54",27,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti ti,Informational,210,"0.65,0.65,0.65,0.65,0.81,0.65,1.00,1.00,0.81,0.81,0.81,0.81",23,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
mbti どれがいい,Informational,210,"0.44,0.44,0.44,0.54,0.44,0.44,0.29,0.35,0.44,0.67,1.00,0.81",21,0.55,0.03,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti アインシュタイン,Informational,210,"0.65,1.00,0.81,0.81,0.81,0.65,0.65,0.54,0.65,0.81,0.81,0.54",27,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti キャラクター 診断,Informational,210,"0.08,1.00,0.54,0.24,0.29,0.66,0.66,0.24,0.24,0.19,0.24,0.29",12,0.00,0.02,"Image pack, Video, People also ask, Related searches"
mbti ソシオニクス,Informational,210,"1.00,0.67,0.54,0.44,0.44,0.36,0.44,0.44,0.36,0.54,0.44,0.36",17,0.00,0.33,"Video, People also ask, Related searches"
mbti ツンデレ,Informational,210,"0.81,1.00,0.66,0.81,0.44,0.53,0.53,0.44,0.53,0.66,0.53,0.44",29,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
mbti ハイキュー,Informational,210,"1.00,1.00,0.81,0.66,0.66,0.66,0.53,0.44,0.34,0.44,0.44,0.44",15,0.00,0.33,"Sitelinks, Image, Image pack, Video, People also ask, Related searches"
mbti ポケモン,Informational,210,"0.29,0.29,0.29,0.29,0.29,0.36,0.29,0.24,0.24,1.00,0.44,0.29",28,0.00,0.33,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches"
mbti 内向 外向,Informational,210,"1.00,0.66,0.44,0.28,0.66,0.66,0.53,0.66,0.66,0.66,0.28,0.16",27,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
mbti 写真,Informational,210,"0.44,1.00,0.44,0.44,0.29,0.29,0.23,0.23,0.29,0.19,0.19,0.19",31,0.00,0.33,"Image, Image pack, People also ask"
mbti 基準,Informational,210,"0.81,0.81,0.81,1.00,0.81,0.81,0.81,0.65,0.81,0.81,0.81,0.81",34,0.00,0.33,"Image pack, Video, People also ask, Related searches"
mbti 心理 学,Informational,210,"0.81,1.00,1.00,1.00,0.81,1.00,0.81,0.54,0.65,0.81,0.81,1.00",20,0.43,0.03,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti 感情,Informational,210,"1.00,0.81,0.81,0.81,0.81,0.65,0.81,0.54,0.65,0.81,0.81,0.65",28,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 時間,Informational,210,"0.81,0.81,1.00,1.00,0.81,0.81,0.65,0.65,0.81,1.00,0.81,0.65",25,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
mbti 直感,Informational,210,"1.00,0.81,0.81,0.65,0.65,0.81,0.65,0.65,0.81,0.81,0.81,0.65",31,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti 相性 intj,Informational,210,"0.82,1.00,0.82,0.67,0.54,0.44,0.36,0.36,0.36,0.44,0.54,0.18",14,0.00,0.33,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches"
mbti 見た目,Informational,210,"0.44,1.00,0.54,0.36,0.29,0.24,0.24,0.19,0.24,0.29,0.29,0.24",31,0.00,0.33,"Image, Image pack, Video, People also ask, Related searches"
mbti 診断 簡易,Informational,210,"0.81,0.81,1.00,0.66,0.66,0.44,0.66,0.44,0.53,0.81,1.00,0.81",28,0.25,0.10,"Video, Related searches"
mbti 認知 機能,Informational,210,"0.44,0.54,0.28,0.28,0.54,0.54,1.00,0.54,0.67,0.54,0.82,0.82",15,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
mbti 面白い,Informational,210,"1.00,1.00,1.00,1.00,0.81,0.65,0.81,0.81,0.65,0.65,0.65,0.65",32,0.00,0.33,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches"
mbti 韓国アイドル,Informational,210,"1.00,0.81,1.00,0.81,0.66,0.66,0.53,0.44,0.34,0.28,0.34,0.28",21,0.00,0.00,"Sitelinks, Image, Video, People also ask, Related searches"
カイジ mbti,Informational,210,"0.81,1.00,0.81,0.81,1.00,0.65,0.65,0.65,0.65,0.65,0.65,0.65",16,0.00,0.33,"People also ask, Related searches"
クロロ mbti,Informational,210,"0.67,0.67,0.67,0.54,0.54,0.54,0.44,0.44,0.54,0.82,1.00,0.82",21,0.00,0.33,"People also ask, Related searches"
ハガレン mbti,Informational,210,"0.81,0.81,0.53,0.44,0.66,0.53,0.53,0.66,0.81,0.66,1.00,0.81",15,0.00,0.33,"People also ask, Related searches"
ビルゲイツ mbti,Informational,210,"0.65,1.00,1.00,1.00,0.81,0.81,0.81,0.65,0.65,0.65,0.81,0.65",28,0.00,0.33,"AI Overview, Reviews, Image pack, Video, People also ask, Related searches"
一匹狼 mbti,Informational,210,"1.00,1.00,1.00,0.81,0.65,1.00,0.81,0.81,0.65,0.81,0.81,0.81",22,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
星座 mbti,Informational,210,"1.00,0.81,0.81,0.65,1.00,0.81,0.81,0.81,0.81,1.00,1.00,0.65",31,0.00,0.33,"Image pack, Video, People also ask, Related searches"
entertainer mbti,Informational,170,"1.00,0.67,0.81,0.81,0.67,0.67,0.81,0.52,0.67,0.81,0.81,0.81",34,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
fe mbti,Informational,170,"0.65,0.65,0.65,0.54,0.81,0.65,0.65,1.00,0.65,0.54,0.54,0.54",9,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
fi mbti,Informational,170,"0.67,0.67,0.67,0.67,0.81,0.67,0.81,0.81,1.00,1.00,0.67,0.67",19,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
is mbti,Informational,170,"0.81,0.67,0.81,0.81,0.67,1.00,0.52,0.67,0.81,0.81,0.81,0.67",28,0.00,0.01,"AI Overview, Video, People also ask, Knowledge panel, Related searches"
mbti fj,Informational,170,"1.00,0.81,0.65,0.65,0.65,0.65,0.65,0.54,0.65,0.65,0.65,0.81",31,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
mbti fp,Informational,170,"1.00,1.00,0.81,0.54,0.65,0.54,0.54,0.54,0.65,1.00,0.81,0.81",31,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti ft,Informational,170,"0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.67,1.00,1.00,1.00,0.81",22,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti ij,Informational,170,"0.34,0.22,0.34,0.28,0.44,0.53,0.53,0.66,0.66,0.66,0.81,1.00",9,0.00,0.00,"AI Overview, Image pack, Video, People also ask, Related searches"
mbti rare,Informational,170,"0.65,0.54,0.65,0.81,1.00,0.81,0.65,0.65,0.65,0.54,0.65,0.54",15,0.00,0.00,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti rarest,Informational,170,"0.65,0.54,0.65,0.81,1.00,0.81,0.65,0.65,0.65,0.54,0.65,0.54",30,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Related searches"
mbti sf,Informational,170,"0.67,0.67,0.67,0.67,0.81,0.81,0.67,0.67,0.67,0.81,1.00,0.81",31,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
mbti si,Informational,170,"1.00,1.00,0.82,0.82,0.82,1.00,0.82,0.82,0.82,1.00,0.82,0.82",17,0.00,0.33,"Sitelinks, AI Overview, People also ask, Related searches"
mbti tp,Informational,170,"0.81,0.65,0.65,0.65,0.65,0.65,0.54,0.42,0.54,0.81,0.81,1.00",31,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti タイプ 入門,Informational,170,"0.44,0.36,0.28,0.44,1.00,0.67,0.44,0.28,0.18,0.28,0.36,0.23",22,0.07,0.55,"Sitelinks, Reviews, Image pack, People also ask, Related searches"
mbti ホグワーツ,Informational,170,"0.54,0.65,0.81,1.00,1.00,0.81,0.54,0.54,0.54,0.65,0.42,0.27",29,0.00,0.33,"Image, Image pack, Video, Related searches"
mbti マイペース,Informational,170,"1.00,1.00,1.00,0.81,1.00,0.67,0.67,0.52,0.67,0.81,0.81,0.81",19,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti マッチング,Informational,170,"0.14,0.09,0.09,1.00,0.09,0.11,0.11,0.07,0.09,0.11,0.11,0.09",23,1.36,0.12,"Sitelinks, AI Overview, Reviews, Video, People also ask, Related searches"
mbti 作品,Informational,170,"0.54,0.81,1.00,0.81,0.81,0.54,0.65,0.54,0.42,0.35,0.35,0.35",14,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
mbti 導入 企業,Informational,170,"1.00,0.20,0.20,0.20,0.60,0.80,0.60,0.20,0.20,0.20,0.20,1.00",12,0.00,0.01,"AI Overview, Image pack, People also ask, Related searches, Ads bottom"
mbti 愛称,Informational,170,"0.44,0.34,0.28,0.34,0.34,0.44,0.53,0.34,0.66,1.00,1.00,1.00",10,0.00,0.00,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 星座,Informational,170,"1.00,0.81,1.00,0.81,0.81,0.67,0.81,0.81,1.00,0.67,0.81,0.67",27,0.00,0.33,"Image pack, Video, People also ask, Related searches"
mbti 最強,Informational,170,"1.00,0.65,0.65,0.81,0.65,0.65,0.54,0.54,0.65,0.65,0.81,0.54",10,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
mbti 流行,Informational,170,"0.81,0.81,0.65,0.81,1.00,0.42,0.54,0.54,0.65,0.81,0.65,0.54",29,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
mbti 研修,"Informational, Transactional",170,"1.00,0.81,0.81,0.54,0.54,0.65,0.54,0.42,0.54,0.54,0.42,0.54",9,2.54,0.16,"Image pack, Video, People also ask, Related searches"
mbti 簡単 解説,Informational,170,"1.00,0.81,0.81,0.81,0.54,0.81,0.81,0.65,0.65,0.65,0.35,0.27",21,0.00,0.02,"Sitelinks, Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
mbti 討論,Informational,170,"0.81,0.81,1.00,0.81,0.81,0.67,0.67,0.67,0.81,0.67,1.00,0.81",15,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
ni mbti,Informational,170,"1.00,0.81,0.52,0.67,0.81,1.00,0.81,1.00,1.00,0.81,0.67,0.67",31,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
one piece mbti,Informational,170,"0.81,1.00,1.00,0.52,1.00,0.67,0.67,0.52,0.81,1.00,0.81,0.52",16,0.00,0.33,"Image, Image pack, Video, People also ask, Related searches"
tj mbti,Informational,170,"1.00,1.00,1.00,0.67,1.00,0.81,0.43,0.67,0.67,0.81,0.81,0.81",31,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
イチロー mbti,Informational,170,"1.00,1.00,1.00,0.67,0.81,0.67,0.52,0.67,1.00,0.67,0.81,0.81",14,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
エニアグラム mbti 対応,Informational,170,"1.00,0.66,0.53,0.53,0.53,0.66,0.34,0.34,0.34,0.34,0.44,0.28",23,0.00,0.01,"Sitelinks, Image pack, People also ask, Related searches"
サイコパス mbti,Informational,170,"0.67,0.67,0.81,0.67,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00",31,0.00,0.00,"Image pack, People also ask, Related searches"
ドラクエ mbti,Informational,170,"0.01,0.01,0.01,0.02,0.03,0.02,1.00,0.01,0.02,0.01,0.05,0.01",16,0.00,0.33,"Image pack, Video, People also ask, Related searches"
ナイチンゲール mbti,Informational,170,"0.81,0.81,0.67,0.67,0.52,0.81,0.67,0.52,0.67,1.00,1.00,0.81",16,0.00,0.33,"AI Overview, Image pack, People also ask, Related searches"
リボーン mbti,Informational,170,"1.00,0.81,0.67,0.52,0.67,1.00,1.00,0.81,0.67,0.67,1.00,0.67",15,0.00,0.33,"Image pack, Video, People also ask, Related searches"
仮面 ライダー mbti,Informational,170,"0.81,1.00,0.65,0.65,0.65,0.54,0.81,0.54,0.54,0.54,0.54,0.54",12,0.00,0.33,"Image pack, People also ask, Related searches"
宝石 の 国 mbti,Informational,170,"1.00,0.81,0.67,0.81,0.81,0.81,0.81,0.67,0.67,0.67,0.81,0.52",28,0.00,0.33,"Video, People also ask, Related searches"
文豪 mbti,Informational,170,"1.00,0.67,0.81,0.81,0.81,0.81,0.67,0.67,0.81,0.81,0.81,0.52",26,0.00,0.33,"Sitelinks, AI Overview, People also ask, Related searches"
遊戯王 mbti,Informational,170,"1.00,1.00,0.67,0.52,0.81,1.00,0.52,0.52,0.67,0.67,0.81,0.52",14,0.00,0.33,Related searches
5w6 mbti,Informational,140,"0.82,1.00,0.65,0.53,0.82,0.65,0.82,0.65,0.82,0.82,0.41,0.41",17,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
a3 mbti,Informational,140,"0.52,0.67,0.67,0.43,0.81,0.67,0.81,0.43,0.81,1.00,0.67,0.43",16,0.00,0.33,"People also ask, Related searches"
fj mbti,Informational,140,"1.00,0.81,0.81,0.67,0.52,0.52,0.52,0.67,0.81,0.52,0.67,0.67",31,0.00,0.33,"Image pack, People also ask, Related searches"
fp mbti,Informational,140,"0.81,0.67,0.81,0.43,0.67,0.67,0.43,0.67,0.52,1.00,0.81,0.67",31,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti ai,Informational,140,"0.43,0.52,0.67,0.81,0.43,0.67,1.00,0.52,0.67,0.67,1.00,0.67",11,0.56,0.04,"Sitelinks, Reviews, Video, People also ask, Related searches"
mbti bts,Informational,140,"0.67,0.81,0.67,0.67,1.00,0.67,0.81,0.52,0.52,0.52,0.52,0.52",18,0.00,0.33,"AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
mbti cognitive functions,Informational,140,"0.79,1.00,0.79,0.79,0.64,1.00,0.64,0.64,0.79,0.79,1.00,1.00",34,0.00,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches"
mbti hsp,Informational,140,"0.01,1.00,0.24,0.06,0.06,0.07,0.01,0.03,0.01,0.01,0.01,0.01",26,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti infj 性格,Informational,140,"0.81,0.67,0.52,0.67,0.43,0.43,0.52,0.52,0.67,0.81,1.00,0.67",18,0.00,0.01,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti twitter,"Informational, Transactional",140,"1.00,0.65,0.82,0.41,0.53,0.82,0.82,0.29,0.41,0.41,0.29,0.29",32,0.00,0.33,"Image, Image pack, Video, People also ask, Related searches"
mbti かわいい,Informational,140,"0.82,0.82,1.00,0.82,0.65,0.53,0.65,0.53,0.53,0.53,0.82,0.82",27,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti わからない,Informational,140,"1.00,1.00,1.00,1.00,0.82,0.82,0.65,0.65,0.82,0.65,1.00,0.65",32,0.17,0.04,"Sitelinks, AI Overview, Video, People also ask, Related searches"
mbti アスペルガー,Informational,140,"0.52,1.00,0.67,0.67,0.52,0.52,0.67,0.52,0.52,0.81,0.52,0.52",31,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti コナン,Informational,140,"0.82,1.00,0.65,0.53,0.53,0.41,0.41,0.41,0.29,1.00,1.00,0.41",16,0.00,0.33,"Sitelinks, Video, Related searches"
mbti セッション,Informational,140,"1.00,1.00,0.82,0.82,1.00,0.65,0.82,0.65,0.41,0.53,0.65,0.65",24,0.00,0.01,Related searches
mbti チーム ビルディング,Commercial,140,"1.00,0.01,0.01,0.05,0.06,0.06,0.01,0.06,0.02,0.05,0.03,0.01",9,0.00,0.33,"Sitelinks, Reviews, Video, Related searches"
mbti 嘘,Informational,140,"1.00,1.00,1.00,0.65,0.65,1.00,0.53,0.53,0.65,0.65,0.82,0.65",31,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 就職,Informational,140,"0.79,0.79,1.00,0.79,0.64,0.64,1.00,0.50,0.64,0.64,0.79,0.64",15,1.15,0.21,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom"
mbti 当たる,Informational,140,"1.00,1.00,1.00,0.82,0.65,0.82,0.65,0.65,0.82,0.82,0.82,0.82",17,0.39,0.20,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches"
mbti 悪役,Informational,140,"0.82,1.00,0.82,0.65,0.53,0.82,0.65,0.41,0.41,0.82,0.41,0.41",28,0.00,0.33,"Image, Image pack, Video, Related searches"
