Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features
성격 유형 검사 종류,Informational,170,"0.65,0.42,0.54,0.54,0.81,0.65,0.81,0.65,0.81,1.00,1.00,0.81",15,0.08,0.04,"AI Overview, Image pack, Video, People also ask"
세대 차이 테스트,Informational,170,"1.00,0.65,0.54,0.81,0.65,0.54,0.65,0.42,0.54,0.54,0.54,0.54",15,0.00,0.33,"Image pack, Video"
속독 테스트,Informational,170,"0.82,0.82,1.00,1.00,0.65,1.00,1.00,1.00,1.00,0.82,0.82,0.82",7,0.00,0.33,"Video, Video carousel, Related searches"
손가락 테스트,Informational,170,"0.66,0.81,1.00,0.44,0.81,0.53,0.34,0.53,0.44,0.66,0.44,0.44",15,0.00,0.33,"Reviews, Image pack, Video, Related searches"
수학 테스트,Commercial,170,"0.29,0.29,0.23,0.23,0.23,0.29,0.44,0.54,0.67,0.81,0.67,1.00",10,0.57,0.06,"Image pack, Video, Related searches"
스케치 심리 테스트,Informational,170,"0.15,0.19,0.10,0.15,0.15,1.00,0.44,0.29,0.23,0.29,0.35,0.23",19,0.00,0.33,"Video, Video carousel, People also ask, Related searches"
스크롤 테스트,Informational,170,"0.54,0.54,0.54,0.54,0.54,1.00,0.65,0.54,0.65,0.54,0.42,0.54",12,0.00,0.33,"Video, Related searches"
스트레스 테스트 그림,Informational,170,"1.00,1.00,0.81,0.67,0.81,0.52,0.52,0.67,0.52,0.67,0.67,0.19",24,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
시선 공포증 테스트,Informational,170,"0.67,0.81,0.81,0.67,0.81,0.81,0.81,1.00,0.81,0.81,0.67,0.81",9,0.11,0.02,"AI Overview, Video, People also ask, Related searches"
심리 검사 테스트,Informational,170,"0.81,0.65,0.65,0.54,1.00,0.81,0.81,0.81,0.54,0.42,0.54,0.54",11,1.15,0.29,"AI Overview, Video, Related searches, Ads bottom"
심리 테스트 소름,Informational,170,"0.81,0.81,0.67,0.81,1.00,0.81,0.67,0.81,0.67,0.67,0.52,0.43",15,0.00,0.02,"Image pack, Video, Video carousel, Related searches"
아스퍼거 테스트,Informational,170,"0.42,0.35,0.54,0.65,0.65,0.42,0.81,0.81,0.81,1.00,0.81,0.65",11,0.14,0.24,"Image pack, Video, Video carousel, Related searches"
아이 패드 불량 화소 테스트,"Informational, Transactional",170,"0.29,0.23,0.23,0.23,0.19,0.29,0.54,0.67,0.81,0.81,1.00,1.00",15,0.00,0.33,"AI Overview, Video, Video carousel, People also ask, Related searches"
아이폰 불량 테스트,Informational,170,"0.22,0.22,1.00,0.81,0.34,0.44,0.53,0.53,0.66,0.44,0.81,0.66",17,0.00,0.33,"AI Overview, Video, Video carousel, Short videos, Related searches"
아이폰 터치 테스트,Informational,170,"0.44,0.34,0.53,0.66,0.53,0.53,0.53,0.66,0.66,0.81,1.00,1.00",13,0.00,0.33,"Reviews, Video, Video carousel, People also ask, Related searches"
암기력 테스트,Informational,170,"0.67,0.67,0.67,0.81,0.81,0.67,0.81,0.67,0.67,1.00,0.81,0.81",22,0.13,0.02,"Reviews, Image pack, Video, Video carousel, Related searches"
액정 테스트,Informational,170,"0.29,0.29,0.35,0.35,0.29,0.29,0.44,0.44,0.67,0.67,1.00,0.81",8,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
여행 성향 테스트,Informational,170,"1.00,0.65,0.54,0.54,0.54,0.54,0.65,0.54,0.54,0.42,0.65,0.42",13,0.00,0.33,"Image pack, Video, Related searches"
여혐 테스트,Informational,170,"0.24,0.36,0.29,0.24,0.19,0.19,0.19,1.00,0.19,0.12,0.24,0.19",18,0.00,0.33,
영어 발음 테스트 사이트,Informational,170,"0.65,0.65,0.54,0.65,0.65,0.81,1.00,0.81,0.81,0.81,0.54,0.54",11,0.61,0.16,"Sitelinks, Reviews, Video, Related searches"
오픽 샘플 테스트,Navigational,170,"0.65,0.81,0.81,0.42,0.54,0.65,1.00,0.81,1.00,0.35,0.27,0.35",16,0.56,0.27,"Sitelinks, Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
음역대 테스트,Informational,170,"0.54,0.54,0.36,0.23,0.44,0.28,0.44,0.44,0.44,0.67,1.00,1.00",10,0.00,0.33,"Reviews, Video, Video carousel, People also ask, Related searches"
이상 성욕 테스트,Informational,170,"0.53,0.53,0.44,0.53,0.44,0.44,0.44,1.00,0.44,0.44,0.34,0.34",16,0.00,0.01,"Video, People also ask, Related searches"
이시하라 테스트,Informational,170,"0.81,0.67,1.00,0.81,0.81,1.00,0.81,0.81,0.67,0.81,0.81,0.67",24,0.00,0.01,"Reviews, Image, Image pack, Video, Related searches"
인성 검사 테스트,Informational,170,"0.66,0.44,0.44,0.81,0.34,0.44,0.44,0.34,0.81,1.00,0.44,0.34",18,0.47,0.16,"AI Overview, Video, People also ask, Related searches"
인싸 아싸 테스트,Informational,170,"0.64,0.64,0.64,0.64,0.64,0.64,1.00,0.82,1.00,0.82,1.00,1.00",10,0.00,0.33,"Image pack, Video, Related searches"
인싸 테스트,Informational,170,"1.00,0.81,0.81,0.67,0.67,0.81,0.67,0.81,0.67,0.81,1.00,1.00",10,0.00,0.33,"Image pack, Video, Related searches"
자기애 성 성격 장애 테스트,Informational,170,"0.54,0.65,0.54,0.42,0.42,0.42,0.81,1.00,0.81,0.65,0.65,0.65",15,1.13,0.14,"Reviews, Video, People also ask, Related searches"
정신 분열증 테스트,Informational,170,"1.00,0.67,1.00,0.67,0.81,0.67,0.67,0.81,0.67,0.81,0.81,0.81",7,0.86,0.16,"AI Overview, Image pack, Video, People also ask, Related searches"
주량 테스트,Informational,170,"0.44,0.44,0.34,0.44,0.34,0.66,1.00,0.81,0.53,0.44,0.34,0.28",14,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, Related searches"
지적 장애 테스트,Informational,170,"0.52,0.81,0.67,0.52,0.67,0.52,0.67,0.67,1.00,1.00,0.81,0.81",15,0.20,0.09,"AI Overview, Reviews, Image, Image pack, Video, Video carousel, People also ask, Related searches"
직업 적성 테스트,Informational,170,"0.81,0.81,0.81,0.67,1.00,1.00,0.81,1.00,1.00,0.81,0.81,0.81",21,0.10,0.19,"Image pack, Video, Related searches"
진로 테스트,Informational,170,"0.65,0.81,0.54,0.54,0.65,0.54,0.65,0.65,1.00,0.54,0.65,0.54",24,0.11,0.08,"Video, Related searches, Ads top, Ads bottom"
천재 테스트,Informational,170,"0.81,1.00,0.67,1.00,0.81,1.00,0.67,1.00,0.81,0.81,0.67,1.00",15,0.07,0.03,"Image pack, Video, Video carousel, People also ask"
추리 테스트,Informational,170,"0.44,1.00,0.66,0.44,0.53,0.44,0.53,0.66,0.28,0.34,0.34,0.44",10,0.00,0.33,"Image pack, Video, Video carousel"
추리력 테스트,Informational,170,"0.44,1.00,0.66,0.44,0.53,0.44,0.53,0.66,0.28,0.34,0.34,0.44",11,0.00,0.33,"Image pack, Video, Related searches"
츤데레 테스트,Informational,170,"0.44,0.34,0.34,0.53,0.66,0.66,0.53,0.81,0.66,0.66,0.81,1.00",10,0.00,0.01,"Image pack, Video, Related searches"
친구 우정 테스트,Informational,170,"1.00,1.00,1.00,0.67,0.67,0.67,0.81,0.52,0.67,0.52,0.67,0.67",6,0.00,0.01,"Reviews, Image pack, Video, Related searches"
컬러 테스트,Informational,170,"0.65,0.65,0.54,0.81,0.65,0.65,0.65,0.65,1.00,0.81,1.00,0.65",10,0.00,0.01,"Reviews, Image, Image pack, Video, Related searches"
쿠팡이츠 테스트,Informational,170,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",19,2.42,0.09,"AI Overview, Reviews, Video, People also ask"
클릭 테스트,Informational,170,"1.00,0.81,0.81,0.65,0.65,0.54,0.54,0.54,0.54,0.42,0.65,0.54",13,3.10,0.03,"Reviews, Related searches"
키보드 고장 테스트,Informational,170,"1.00,0.81,0.81,0.65,0.65,0.65,0.65,0.54,0.65,0.65,0.54,0.81",16,0.00,0.33,"AI Overview, Reviews, Video, Related searches"
키보드 반응 테스트,Informational,170,"0.54,0.42,0.54,0.81,0.65,0.81,0.81,1.00,1.00,0.65,0.65,0.65",9,0.00,0.33,"Reviews, Video, Related searches"
키보드 불량 테스트,Informational,170,"1.00,0.81,0.81,0.81,0.65,0.65,0.81,0.54,0.54,0.42,0.42,0.42",9,0.00,0.33,"Reviews, Video, Related searches"
키보드 속도 테스트,Informational,170,"1.00,1.00,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.67,0.81,0.81",8,0.00,0.33,"AI Overview, Reviews, Video, Related searches"
키보드 작동 테스트,Informational,170,"0.67,0.81,0.81,1.00,0.52,0.67,0.81,0.67,0.81,1.00,1.00,0.81",11,0.00,0.33,"AI Overview, Reviews, Video, People also ask, Related searches"
테스트 로 겐,Informational,170,"1.00,0.66,0.53,0.53,0.44,0.34,0.44,0.44,0.34,0.34,0.28,0.34",25,0.00,0.33,"AI Overview, Reviews, Video, Related searches"
테스트 오라클,Informational,170,"0.81,1.00,0.27,0.35,0.54,0.27,0.81,0.65,0.35,0.65,0.81,0.42",5,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
테스트 케이스 작성 예시,Informational,170,"1.00,0.65,0.81,0.54,1.00,0.65,0.81,0.54,0.81,0.54,0.54,0.54",8,1.01,0.03,"Sitelinks, Image pack, Video, Related searches"
토마스 테스트,Informational,170,"0.54,0.54,0.65,0.65,0.81,0.65,0.65,0.42,0.65,0.65,1.00,0.65",17,0.00,0.33,"AI Overview, Image, Image pack, Video, Related searches"
파이썬 코딩 테스트,Informational,170,"1.00,1.00,1.00,1.00,1.00,0.65,1.00,0.53,1.00,0.82,0.82,0.53",9,0.70,0.46,"Sitelinks, Video, Related searches"
프로그래머 스 코딩 테스트 후기,Navigational,170,"1.00,1.00,1.00,0.81,0.81,0.33,0.43,0.43,0.52,0.52,0.43,0.19",1,0.73,0.06,"Video, Related searches"
프론트 엔드 코딩 테스트,Informational,170,"0.01,0.01,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.10",7,0.82,0.25,"Video, Video carousel, Related searches"
하고 싶은 여자 판독기,Informational,170,"0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,0.08,0.25,1.00",13,0.50,0.11,"AI Overview, Reviews, Video"
한국 mbti,Informational,170,"1.00,0.54,0.65,0.54,0.54,0.54,0.42,0.42,0.81,0.65,0.54,0.42",33,0.40,0.04,"Reviews, Image pack, Video, People also ask, Knowledge panel, Related searches"
항 마력 테스트,Informational,170,"1.00,0.81,0.81,1.00,0.81,0.67,0.81,0.67,0.52,0.52,0.67,0.52",25,0.00,0.33,"Image pack, Video, Related searches"
헤드셋 마이크 테스트,Informational,170,"0.65,0.65,0.65,0.65,0.81,0.81,1.00,0.81,0.81,0.81,0.81,0.81",16,0.00,0.33,"Sitelinks, AI Overview, Video, Related searches"
휴대폰 성능 테스트,Informational,170,"1.00,0.81,0.67,1.00,0.67,0.67,0.81,0.67,1.00,1.00,0.81,1.00",17,0.00,0.02,"AI Overview, Reviews, Video, Video carousel, Short videos, Related searches"
6 가지 연애 유형 테스트,Informational,140,"0.65,0.65,0.65,1.00,0.82,0.82,0.82,0.82,0.53,0.65,0.41,0.24",13,0.70,0.05,"Image pack, Video, Video carousel, People also ask, Related searches"
amd cpu 불량 테스트,Informational,140,"1.00,0.81,0.81,0.67,0.67,0.67,0.67,0.52,0.52,0.33,0.43,0.33",11,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
big5 무료 검사,Informational,140,"0.54,0.81,0.54,0.42,0.54,0.35,0.35,0.27,0.65,1.00,0.35,0.35",15,0.17,0.27,"Reviews, Video, Related searches"
c++ 코딩 테스트,Informational,140,"0.82,0.65,0.82,0.82,1.00,1.00,0.65,0.65,0.65,0.53,0.82,0.53",7,0.71,0.25,"Video, Video carousel, Related searches, Ads bottom"
cbt 테스트,Informational,140,"0.35,0.35,0.65,0.42,0.54,0.42,0.65,0.42,1.00,0.65,0.42,0.42",27,0.00,0.02,"AI Overview, Video, People also ask, Related searches"
cpu 테스트 프로그램,Informational,140,"1.00,1.00,0.65,0.82,0.82,0.82,1.00,0.82,1.00,0.82,0.82,0.65",11,0.00,0.33,"AI Overview, Video, Related searches"
e 테스트,Informational,140,"0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.24,0.67,0.52,0.43,1.00",19,0.00,0.33,"Video, People also ask, Related searches"
ebti,Informational,140,"0.67,0.52,0.52,0.52,0.67,0.52,0.52,0.52,0.67,1.00,0.81,0.67",16,0.00,0.04,"People also ask, Related searches"
gps 테스트,Informational,140,"0.28,0.36,0.18,0.23,0.28,0.36,0.36,0.44,0.28,0.28,0.23,1.00",24,0.00,0.20,"AI Overview, Related searches"
ip 테스트,Informational,140,"1.00,0.79,1.00,0.79,0.79,1.00,1.00,0.79,1.00,1.00,0.64,0.64",18,0.13,0.13,"Reviews, Related searches"
jlpt 레벨 테스트,Commercial,140,"0.54,0.54,0.81,0.35,0.42,0.35,0.42,0.54,0.81,1.00,0.42,0.54",8,0.14,0.32,"Video, Related searches"
mbti 16 가지 유형,Informational,140,"0.54,0.54,0.35,0.42,0.35,0.54,0.54,0.35,0.65,0.65,1.00,0.54",27,0.02,0.05,"AI Overview, Video, Knowledge panel, Related searches"
mbti 요약,Informational,140,"0.54,0.54,0.54,0.54,0.54,1.00,0.54,0.42,0.42,0.42,0.42,0.42",15,0.00,0.02,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom"
mbti 유형별,Informational,140,"0.82,1.00,0.82,0.82,0.82,0.82,0.82,0.65,0.82,0.82,0.53,0.65",23,0.00,0.03,"Image pack, Video, Video carousel, Related searches"
nfc 인식 테스트,Informational,140,"1.00,0.82,0.65,0.65,0.65,0.65,0.65,0.82,1.00,1.00,0.65,0.53",15,0.00,0.04,"Reviews, Video, People also ask, Related searches"
occt cpu 테스트,Informational,140,"0.82,0.82,0.65,1.00,1.00,0.82,0.65,0.65,0.65,0.65,0.53,0.41",10,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
qa 테스트,Informational,140,"1.00,0.82,1.00,0.65,0.82,0.82,0.82,1.00,1.00,0.82,0.82,0.65",17,1.05,0.04,"AI Overview, Image pack, Video, People also ask, Related searches"
강아지 치매 테스트,Informational,140,"0.05,1.00,0.07,0.08,0.36,0.02,0.36,0.12,0.54,0.03,0.02,0.15",18,0.00,0.03,"Image, Image pack, Video, Video carousel, People also ask, Related searches"
강직도 테스트,Informational,140,"0.65,0.53,0.65,0.65,0.65,0.65,1.00,0.82,1.00,1.00,1.00,0.82",13,0.00,0.03,"AI Overview, Image, Image pack, Video, Related searches"
갤럭시 화면 테스트,Informational,140,"1.00,0.67,0.67,0.81,0.52,0.52,0.67,0.52,1.00,0.52,0.52,0.52",10,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
거식증 테스트,Informational,140,"0.81,1.00,0.81,0.67,0.67,0.52,0.52,0.52,0.43,0.43,0.43,0.52",13,0.00,0.01,"Image pack, Video, People also ask, Related searches"
경계선 성격 장애 테스트,Informational,140,"0.81,1.00,0.67,0.81,0.67,0.81,0.81,0.43,0.52,0.43,0.52,0.52",16,0.33,0.25,"Image, Image pack, Video, People also ask, Related searches"
고양이 지능 테스트,"Informational, Transactional",140,"1.00,0.19,0.15,0.12,0.12,0.15,0.15,0.12,0.10,0.12,0.10,0.10",18,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Short videos, People also ask, Related searches"
공수 체질 테스트,Informational,140,"0.34,1.00,0.22,0.44,0.66,0.34,0.44,0.34,0.53,0.34,0.53,0.34",22,0.00,0.33,"AI Overview, People also ask, Related searches"
공포 테스트,Informational,140,"0.67,0.81,0.81,0.67,0.43,0.52,0.81,0.52,0.52,0.67,1.00,1.00",13,0.00,0.01,"Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
국어 어휘력 테스트,Informational,140,"0.79,0.79,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",15,0.00,0.02,"Video, Video carousel, People also ask, Related searches"
그래픽 카드 과부하 테스트,Informational,140,"1.00,0.82,0.82,1.00,0.65,0.65,0.65,0.53,0.53,0.24,0.41,0.29",11,0.00,0.33,"Video, Video carousel, Related searches"
그래픽 카드 부하 테스트,Informational,140,"0.81,1.00,0.03,0.02,0.19,0.03,0.29,0.02,0.03,0.05,0.08,0.12",11,0.00,0.33,"AI Overview, Reviews, Video, Video carousel, Related searches"
그래픽 카드 성능 테스트 사이트,Informational,140,"0.82,1.00,1.00,0.82,1.00,0.82,1.00,0.65,0.65,0.53,0.41,0.53",11,0.00,0.33,"AI Overview, Video, Related searches"
근시 테스트,Informational,140,"0.79,0.79,0.79,1.00,1.00,0.79,1.00,0.79,0.79,1.00,0.64,0.79",15,0.00,0.01,"Image pack, Video, Video carousel, People also ask, Related searches"
금사 빠 테스트,Informational,140,"0.01,1.00,0.02,0.03,0.06,0.06,0.01,0.03,0.08,0.16,0.01,0.06",10,0.61,0.04,"Image pack, Video, Related searches"
남자 친구 테스트,Informational,140,"0.54,0.42,0.42,0.42,0.54,0.54,0.54,0.81,0.65,1.00,0.81,0.65",11,0.60,0.04,"Video, Video carousel, Related searches"
낮 져밤 이 테스트,Informational,140,"0.81,1.00,0.22,0.09,0.22,0.44,0.44,0.28,0.22,0.28,0.28,0.22",10,0.00,0.03,Related searches
내 이상형 테스트,Informational,140,"0.01,1.00,0.01,0.54,0.07,0.01,0.24,0.06,0.01,0.03,0.12,0.01",10,0.67,0.16,"Video, Related searches"
내가 좋아 하는지 테스트,Informational,140,"0.82,1.00,0.82,0.65,0.82,0.82,0.65,0.65,0.82,1.00,0.82,0.65",15,0.73,0.04,"Reviews, Image pack, Video, Related searches"
뇌 건강 테스트,Informational,140,"0.67,0.67,1.00,0.52,0.43,0.67,0.81,0.67,0.52,0.43,0.43,0.43",17,0.00,0.04,"Image, Image pack, Related searches"
다중 인격 장애 테스트,Informational,140,"0.65,0.65,0.65,0.82,0.82,0.82,0.65,0.82,0.82,0.82,0.53,1.00",4,2.24,0.08,"Image, Image pack, Video, People also ask, Related searches"
다혈질 테스트,Informational,140,"1.00,0.82,1.00,1.00,1.00,0.65,1.00,0.82,0.65,0.82,1.00,0.82",7,0.18,0.05,Related searches
단어 기억력 테스트,"Informational, Transactional",140,"0.54,0.54,0.81,1.00,0.54,0.65,0.42,0.27,0.42,0.35,0.54,0.54",10,0.48,0.03,"Image pack, Video, Video carousel, Short videos, People also ask, Related searches"
담력 테스트,Informational,140,"0.65,0.81,0.54,0.54,0.42,0.54,0.54,0.42,0.42,0.54,0.54,1.00",17,0.00,0.33,"AI Overview, Image pack, Video, Video carousel, Related searches"
데드 픽셀 테스트,"Informational, Transactional",140,"0.82,0.82,0.82,0.82,0.82,0.65,1.00,0.82,1.00,0.65,0.82,0.82",7,0.00,0.33,"AI Overview, Reviews, Video, Video carousel, Related searches"
데브 시스터즈 코딩 테스트,Informational,140,"0.36,0.29,1.00,0.01,0.03,0.03,0.01,0.01,0.07,0.01,0.01,0.01",9,0.00,0.03,"AI Overview, Reviews, Related searches"
데시벨 테스트,Informational,140,"0.07,0.03,0.05,0.05,0.44,1.00,0.44,0.19,0.24,0.24,0.19,0.15",13,0.22,0.05,"Video, People also ask, Related searches"
독립 운동가 테스트,Informational,140,"0.35,0.81,0.42,0.54,0.27,0.81,0.42,0.54,0.81,1.00,0.81,1.00",12,0.00,0.33,"Video, Related searches"
독일 더마 테스트,Navigational,140,"1.00,1.00,1.00,0.79,1.00,1.00,0.79,0.64,1.00,1.00,1.00,1.00",6,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
독해력 테스트,Informational,140,"0.65,0.82,0.65,0.82,1.00,0.82,1.00,0.65,0.65,0.82,0.53,0.53",15,0.00,0.01,"Image pack, Video"
동물 심리 테스트,Informational,140,"0.82,0.82,0.65,0.65,0.65,0.82,0.82,0.82,0.82,1.00,1.00,0.82",10,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
램 테스트 프로그램,Informational,140,"0.35,0.35,0.35,0.35,0.54,0.54,1.00,0.65,0.65,0.65,0.65,0.54",13,0.00,0.33,"Reviews, Video, Video carousel, People also ask, Related searches"
롤 반응 속도 테스트,Informational,140,"0.82,1.00,0.65,0.65,0.82,0.65,0.82,0.82,0.65,0.53,0.41,0.41",15,0.00,0.33,"AI Overview, Reviews, Video, Video carousel, People also ask, Related searches"
마시멜로 테스트,Informational,140,"0.43,0.67,0.52,0.43,0.52,0.67,0.81,0.67,0.81,0.81,1.00,0.67",26,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
마우스 스크롤 테스트,Informational,140,"1.00,1.00,0.79,1.00,0.79,0.79,0.79,0.79,1.00,1.00,1.00,0.79",13,0.00,0.33,"Video, People also ask, Related searches"
마이 클라 씨,Navigational,140,"1.00,0.67,0.67,0.52,0.81,0.81,0.67,0.67,0.33,0.43,0.43,0.52",27,0.34,0.81,"Image pack, Video, Related searches"
마이크 테스트 하는 법,Informational,140,"0.82,0.82,0.65,0.82,0.82,0.82,0.82,0.82,1.00,0.82,0.65,0.53",17,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
매경 테스트 모의고사,Informational,140,"0.65,0.42,0.54,0.15,0.65,0.27,0.42,0.35,0.81,1.00,0.81,0.42",24,0.86,0.24,"Reviews, Video, People also ask, Related searches"
멀티 태스킹 테스트,Informational,140,"0.44,1.00,1.00,0.44,0.44,0.28,0.22,0.28,0.28,0.22,0.28,0.22",11,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
메디컬 테스트,Informational,140,"0.53,0.66,1.00,0.16,0.34,0.44,0.66,0.34,0.44,0.28,0.28,0.34",19,0.00,0.33,"AI Overview, Image pack, Video, Related searches"
몽유병 테스트,Informational,140,"0.82,0.82,1.00,1.00,0.82,0.82,0.82,0.65,0.82,0.53,0.53,0.53",17,0.00,0.01,"AI Overview, Image pack, Video, People also ask, Related searches"
무료 궁합 테스트,Informational,140,"0.67,0.81,0.81,1.00,0.52,0.52,0.43,0.67,0.67,0.24,0.43,0.33",21,0.18,0.16,"Video, Related searches"
무료 심리 테스트,Informational,140,"1.00,0.81,0.52,0.43,0.43,0.67,0.67,0.52,0.52,0.67,0.67,0.67",28,0.24,0.10,"Video, Related searches"
반도체 테스트,Informational,140,"0.64,0.29,0.50,0.36,1.00,0.50,0.64,0.79,0.79,1.00,1.00,1.00",10,0.00,0.33,"AI Overview, Image pack, Video, Related searches"
반도체 테스트 공정,Informational,140,"0.01,0.02,0.03,0.01,0.06,0.01,0.30,0.44,0.19,1.00,0.01,0.01",12,0.00,0.33,"Video, People also ask, Related searches"
반도체 테스트 소켓,Informational,140,"0.65,0.65,0.65,0.65,0.65,1.00,1.00,0.82,0.65,1.00,1.00,0.82",9,0.00,0.01,"AI Overview, Image pack, Video, People also ask, Related searches"
배란 테스트,Informational,140,"0.67,0.67,0.52,0.43,0.52,0.67,0.67,0.67,0.67,1.00,1.00,1.00",16,0.00,0.09,"AI Overview, Image pack, Video, Related searches"
버피 테스트 자세,Informational,140,"0.02,1.00,0.07,0.02,0.66,0.02,0.08,0.02,0.19,0.02,0.24,0.12",31,0.00,0.33,"Featured snippet, Image pack, Video, Related searches"
베인 테스트,Informational,140,"0.67,0.81,0.33,0.43,0.33,0.24,1.00,1.00,0.67,1.00,1.00,0.43",11,0.00,0.33,"AI Overview, Video, Video carousel, People also ask, Knowledge panel, Related searches"
보수 진보 테스트,Informational,140,"0.36,0.36,0.36,0.44,0.23,0.18,0.28,0.23,0.18,0.13,0.67,1.00",26,0.00,0.33,"Image pack, Video, Related searches"
부하 테스트 툴,Informational,140,"1.00,1.00,1.00,0.65,1.00,0.82,0.82,0.65,0.82,0.65,0.53,0.53",13,0.00,0.02,"Video, People also ask, Related searches"
붕어빵 테스트,Informational,140,"0.01,0.02,0.01,0.01,1.00,0.67,0.16,0.01,0.01,0.05,0.01,0.01",10,0.00,0.01,"Image, Image pack, Video, Video carousel, Related searches"
빅 5 성격 검사,"Informational, Commercial",140,"0.36,0.36,0.36,0.23,0.23,0.23,0.54,0.44,0.82,0.54,1.00,0.54",15,0.22,0.19,"Image pack, Video, Video carousel, Related searches, Ads top, Ads bottom"
빌런 테스트,Informational,140,"1.00,0.81,0.43,0.67,0.67,0.81,0.52,0.52,0.33,0.52,0.52,0.33",18,0.00,0.33,"Video, Related searches"
빠뽀,Informational,140,"0.54,1.00,0.28,0.44,0.28,0.18,0.28,0.23,0.23,0.23,0.23,0.23",17,0.00,0.33,"Image pack, Video, Related searches"
사랑 유형 테스트,Informational,140,"0.81,0.52,0.67,1.00,0.81,1.00,0.67,0.67,0.52,1.00,0.52,0.52",9,0.50,0.06,"Reviews, Image pack, Video, Related searches"
색각 이상 테스트,Informational,140,"1.00,0.82,0.82,1.00,0.82,1.00,0.65,0.65,0.82,0.82,0.82,0.65",11,0.00,0.01,"Image, Image pack, Video, Related searches"
색약 테스트 사이트,Navigational,140,"0.52,0.52,0.81,0.52,0.67,1.00,0.67,0.67,0.67,0.67,0.67,0.67",9,0.00,0.33,"Reviews, Image pack, Video, Related searches"
선크림 테스트,Informational,140,"0.28,0.23,0.13,0.05,0.08,0.13,0.18,0.18,0.36,0.36,1.00,0.67",19,0.00,0.33,"Image pack, Video, Video carousel"
성형 견적 테스트,Informational,140,"1.00,0.52,0.52,0.67,0.52,0.67,0.52,0.52,0.67,0.67,0.52,0.67",24,2.04,0.35,"AI Overview, Video, Related searches"
섹스 테스트,Informational,140,"1.00,1.00,0.82,0.65,0.65,1.00,0.82,0.65,0.53,0.65,0.65,0.82",8,0.00,0.02,Video
소름 돋는 심리 테스트,Informational,140,"0.65,0.65,0.65,0.82,0.82,1.00,0.82,1.00,0.82,0.65,0.82,0.65",14,0.00,0.01,"Image pack, Video, Video carousel, Related searches"
소프트웨어 테스트,Informational,140,"0.54,0.54,0.27,0.65,0.35,0.19,0.27,1.00,1.00,0.27,0.35,0.81",17,1.50,0.08,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches"
수학 재능 테스트,Informational,140,"1.00,1.00,1.00,0.82,0.65,1.00,0.65,0.65,0.82,0.82,0.53,0.65",6,0.37,0.09,"Sitelinks, Video, Related searches"
숫자 기억력 테스트,Informational,140,"1.00,0.82,0.82,1.00,0.82,1.00,0.82,0.65,0.65,1.00,1.00,1.00",13,0.00,0.02,"Video, Video carousel, Related searches"
스마트 폰 화면 테스트,Informational,140,"0.67,0.81,1.00,1.00,0.52,0.43,0.43,0.52,0.81,0.43,0.43,0.33",19,0.00,0.33,"Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
스트레스 자가 진단 테스트 30 문항,Informational,140,"0.44,0.36,1.00,0.01,0.29,0.01,0.01,0.01,0.01,0.03,0.03,0.01",15,0.94,0.10,"AI Overview, Related searches"
심리 테스트 질문,Informational,140,"0.36,0.28,0.28,0.36,0.23,0.36,0.44,0.54,0.54,0.67,0.82,1.00",16,0.00,0.33,"Video, Related searches"
썸 테스트,Informational,140,"0.81,0.67,0.52,0.67,0.67,0.67,0.52,0.33,0.81,0.67,1.00,0.81",12,0.26,0.02,"Reviews, Video, Video carousel, People also ask, Related searches"
아재 개그 테스트,Informational,140,"0.54,0.02,1.00,0.02,0.15,0.02,0.06,0.04,0.02,0.02,0.04,0.04",15,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
아재 입맛 테스트,Informational,140,"0.82,0.82,0.82,0.53,0.65,0.82,1.00,1.00,0.65,0.82,1.00,0.65",11,0.00,0.33,"Sitelinks, Image, Image pack, Video, Video carousel, Short videos, Related searches"
